id,track_name,artist_name,genre,year,danceability,energy,valence,tempo,acousticness,instrumentalness,liveness,speechiness
3719,Diamonds on the Soles of Her Shoes,Paul Simon,R&B,2023,0.791,0.677,0.876,110.64,0.776,0.00121,0.224,0.0356
3720,Late in the Evening,Paul Simon,Pop,2023,0.72,0.88,0.961,118.623,0.199,0.0246,0.0865,0.0406
3721,Still Crazy After All These Years,Paul Simon,Folk,2023,0.267,0.252,0.13,37.114,0.8,4.43e-05,0.089,0.0351
3722,Loves Me Like a Rock,Paul Simon,R&B,2023,0.649,0.584,0.75,144.972,0.256,0.0,0.199,0.0674
3723,Slip Slidin' Away,Paul Simon,R&B,2023,0.641,0.409,0.315,121.165,0.743,2.58e-06,0.118,0.0348
3724,What's Love Got to Do with It,Tina Turner,Hip-Hop,2023,0.75,0.664,0.617,105.023,0.275,0.0,0.0632,0.154
3725,The Best,Tina Turner,Pop,2023,0.662,0.737,0.744,103.867,0.108,0.0191,0.119,0.0296
3726,What's Love Got to Do with It - 2015 Remaster,Tina Turner,R&B,2023,0.855,0.48,0.798,97.793,0.254,2.16e-05,0.151,0.0588
3727,Proud Mary,Tina Turner,Pop,2023,0.397,0.499,0.367,171.067,0.0766,1.55e-06,0.111,0.0685
3728,The Best - Edit,Tina Turner,Pop,2023,0.68,0.701,0.824,103.789,0.0341,0.00479,0.114,0.0275
3729,I Don't Wanna Lose You,Tina Turner,Pop,2023,0.731,0.7,0.54,94.037,0.328,0.0,0.278,0.0275
3730,It's Only Love,Tina Turner,Rock,2023,0.515,0.805,0.743,101.161,0.00993,1.57e-05,0.419,0.0345
3731,We Don't Need Another Hero (Thunderdome),Tina Turner,Pop,2023,0.69,0.674,0.714,98.85,0.2,0.00648,0.115,0.047
3732,Let's Stay Together - 2015 Remaster,Tina Turner,Pop,2023,0.671,0.802,0.492,104.401,0.635,0.00069,0.119,0.0691
3733,Private Dancer - 2015 Remaster,Tina Turner,R&B,2023,0.587,0.572,0.471,115.466,0.363,0.0871,0.0915,0.0413
3734,After Last Night (with Thundercat & Bootsy Collins),Bootsy Collins,Pop,2023,0.651,0.703,0.647,140.051,0.0297,0.0,0.0608,0.0816
3735,I'd Rather Be with You,Bootsy Collins,Pop,2023,0.484,0.656,0.775,165.59,0.19,6.98e-06,0.0828,0.255
3736,What's a Telephone Bill?,Bootsy Collins,Pop,2023,0.604,0.716,0.655,134.169,0.331,0.000169,0.295,0.131
3737,Bootzilla,Bootsy Collins,Pop,2023,0.804,0.866,0.745,103.643,0.434,7.84e-06,0.732,0.104
3738,"I'm Leavin' U (Gotta Go, Gotta Go) (feat. MC Lyte) - C & J Fulltime Mix",Bootsy Collins,Pop,2023,0.835,0.595,0.614,85.592,0.0621,2.4e-06,0.132,0.114
3739,Jam On,Bootsy Collins,Rock,2023,0.59,0.874,0.804,105.025,0.00134,0.0293,0.0732,0.0545
3740,Munchies for Your Love,Bootsy Collins,Pop,2023,0.597,0.556,0.551,129.808,0.197,0.000478,0.0371,0.102
3741,Worth My While,Bootsy Collins,Pop,2023,0.627,0.644,0.411,126.971,0.125,2.07e-05,0.157,0.0444
3742,Hip Hop Lollipop,Bootsy Collins,Pop,2023,0.729,0.762,0.554,108.031,0.0235,0.000193,0.597,0.15
3743,We Play the Funk - Slynk Remix,Bootsy Collins,Pop,2023,0.837,0.772,0.806,109.996,0.191,0.00113,0.0654,0.0646
3744,Wannabe,Spice Girls,Pop,2023,0.768,0.864,0.891,110.008,0.101,0.0,0.162,0.0324
3745,Stop,Spice Girls,Pop,2023,0.722,0.845,0.965,130.13,0.287,0.0,0.0561,0.0308
3746,Say You'll Be There,Spice Girls,Pop,2023,0.726,0.679,0.751,107.02,0.0149,1.49e-06,0.0837,0.0473
3747,2 Become 1,Spice Girls,R&B,2023,0.646,0.665,0.7,143.966,0.326,1.97e-05,0.238,0.0268
3748,Spice Up Your Life,Spice Girls,Rock,2023,0.556,0.993,0.702,124.016,0.0105,0.0341,0.403,0.0464
3749,Who Do You Think You Are,Spice Girls,Pop,2023,0.727,0.83,0.899,118.002,0.0226,0.00356,0.73,0.0376
3750,Viva Forever,Spice Girls,Pop,2023,0.473,0.698,0.21,168.817,0.0648,0.231,0.136,0.0349
3751,Christmas Wrapping,Spice Girls,Pop,2023,0.74,0.857,0.898,115.954,0.104,0.0,0.109,0.0414
3752,Mama,Spice Girls,Pop,2023,0.615,0.734,0.811,95.848,0.345,0.543,0.0963,0.0321
3753,Too Much,Spice Girls,Pop,2023,0.333,0.631,0.342,80.14,0.484,0.0,0.332,0.0461
3754,Sweet Caroline,Neil Diamond,R&B,2023,0.529,0.127,0.578,63.05,0.611,0.000109,0.237,0.0274
3755,Cracklin' Rosie - Single Version,Neil Diamond,R&B,2023,0.562,0.503,0.846,127.827,0.319,0.0,0.163,0.0335
3756,Forever In Blue Jeans,Neil Diamond,Pop,2023,0.706,0.39,0.839,90.584,0.0221,3.81e-05,0.0944,0.0324
3757,I Am...I Said - Single Version,Neil Diamond,Pop,2023,0.246,0.375,0.511,90.53,0.141,4.97e-06,0.109,0.0272
3758,"Girl, You'll Be A Woman Soon",Neil Diamond,R&B,2023,0.515,0.641,0.655,109.558,0.567,0.0642,0.322,0.0272
3759,September Morn,Neil Diamond,Folk,2023,0.419,0.23,0.199,128.892,0.628,5.85e-06,0.222,0.0359
3760,Cherry Cherry,Neil Diamond,Rock,2023,0.56,0.827,0.904,84.383,0.0271,0.00285,0.0551,0.0306
3761,Song Sung Blue,Neil Diamond,R&B,2023,0.594,0.529,0.511,109.703,0.276,3.92e-05,0.148,0.0287
3762,You Don't Bring Me Flowers,Neil Diamond,Folk,2023,0.16,0.123,0.239,67.006,0.878,2.24e-05,0.157,0.04
3763,Beautiful Noise,Neil Diamond,Pop,2023,0.525,0.346,0.729,127.078,0.119,0.0,0.152,0.0287
3764,"Merry Christmas, Happy Holidays",*NSYNC,Pop,2023,0.643,0.939,0.756,104.999,0.104,0.0,0.881,0.0463
3765,Bye Bye Bye,*NSYNC,Pop,2023,0.61,0.926,0.861,172.638,0.031,0.0012,0.0821,0.0479
3766,It's Gonna Be Me,*NSYNC,Pop,2023,0.636,0.873,0.908,165.071,0.0407,1.27e-06,0.0372,0.071
3767,This I Promise You,*NSYNC,R&B,2023,0.55,0.587,0.466,165.975,0.354,0.0,0.128,0.0329
3768,Tearin' up My Heart - Radio Edit,*NSYNC,Pop,2023,0.687,0.918,0.747,110.06,0.00211,1.26e-05,0.344,0.0392
3769,I Want You Back - Radio Edit,*NSYNC,Pop,2023,0.751,0.939,0.905,112.041,0.0521,0.00056,0.477,0.0466
3770,Pop,*NSYNC,Hip-Hop,2023,0.706,0.861,0.923,119.946,0.0341,0.0,0.127,0.154
3771,Thinking Of You (I Drive Myself Crazy) - Remix,*NSYNC,Rock,2023,0.562,0.718,0.51,86.964,0.0433,0.0,0.174,0.0269
3772,(God Must Have Spent) A Little More Time On You - Remix,*NSYNC,Pop,2023,0.375,0.527,0.303,167.242,0.449,0.0,0.305,0.0507
3773,Gone,*NSYNC,R&B,2023,0.704,0.409,0.495,113.863,0.43,0.0,0.109,0.0597
3774,Y Nos Dieron las Diez,Joaquín Sabina,R&B,2023,0.555,0.275,0.592,163.431,0.759,0.0,0.104,0.0653
3775,Contigo,Joaquín Sabina,Pop,2023,0.49,0.418,0.226,98.507,0.0309,2.02e-05,0.0615,0.0572
3776,Por el Bulevar de los Sueños Rotos,Joaquín Sabina,R&B,2023,0.749,0.662,0.74,126.998,0.29,1.39e-05,0.355,0.0468
3777,19 Dias y 500 Noches,Joaquín Sabina,Hip-Hop,2023,0.708,0.67,0.812,87.327,0.666,0.0,0.26,0.226
3778,"Para Aute: Pasaba por Aquí (feat. Abel Pintos, Carlos Rivera, Dani Martin, Estopa, Ismael Serrano, Jorge Drexler, Pedro Guerra, Silvio Rodríguez, Vanesa Martin & Xoel López)",Joaquín Sabina,Rock,2023,0.424,0.74,0.711,174.156,0.0801,0.0,0.159,0.0789
3779,Y Sin Embargo,Joaquín Sabina,R&B,2023,0.691,0.467,0.551,168.733,0.676,1.57e-06,0.0935,0.0725
3780,Sintiéndolo Mucho (feat. Leiva),Joaquín Sabina,Pop,2023,0.467,0.45,0.411,91.223,0.389,0.0,0.138,0.0541
3781,Peor para el Sol,Joaquín Sabina,R&B,2023,0.676,0.341,0.495,105.405,0.747,0.0,0.0987,0.059
3782,La Puerta De Alcalá - En Directo,Joaquín Sabina,Rock,2023,0.352,0.832,0.353,146.354,0.0853,0.0,0.963,0.403
3783,19 Dias y 500 Noches - En Directo,Joaquín Sabina,Pop,2023,0.572,0.899,0.552,86.472,0.52,0.0,0.692,0.58
3784,UP,INNA,Pop,2023,0.812,0.712,0.85,98.029,0.01,0.0,0.108,0.0452
3785,Blow It Up,INNA,Pop,2023,0.751,0.879,0.803,131.007,0.185,0.127,0.0406,0.113
3786,Wherever You Go,INNA,Pop,2023,0.709,0.835,0.884,122.027,0.0371,8.18e-06,0.197,0.09
3787,It Don’t Matter - Spotify Singles,INNA,Pop,2023,0.732,0.864,0.568,118.032,0.161,1.34e-05,0.367,0.0378
3788,Yummy,INNA,Hip-Hop,2023,0.618,0.678,0.536,199.962,0.0795,0.000649,0.186,0.178
3789,Cola Song (feat. J Balvin),INNA,Pop,2023,0.793,0.896,0.842,125.063,0.0136,1.08e-05,0.105,0.0417
3790,Yummy (with Stefflon Don),INNA,Pop,2023,0.787,0.715,0.411,99.966,0.0262,0.000796,0.102,0.0553
3791,Hello Hello,INNA,Pop,2023,0.772,0.749,0.493,125.0,0.0431,0.00368,0.118,0.0534
3792,Sun Is Up,INNA,Electronic,2023,0.803,0.885,0.654,127.985,0.0732,0.312,0.0503,0.049
3793,"Danger Zone - From ""Top Gun"" Original Soundtrack",Kenny Loggins,Rock,2023,0.544,0.897,0.647,157.17,0.241,0.0,0.13,0.0471
3794,Footloose,Kenny Loggins,Rock,2023,0.546,0.895,0.494,174.089,0.0819,1.42e-05,0.0768,0.0579
3795,"Meet Me Half Way - From ""Over The Top"" Soundtrack",Kenny Loggins,Pop,2023,0.635,0.395,0.334,117.096,0.0929,0.0,0.27,0.0266
3796,"Whenever I Call You ""Friend"" (feat. Stevie Nicks)",Kenny Loggins,Pop,2023,0.461,0.551,0.689,129.716,0.114,0.0,0.11,0.0345
3797,"Playing with the Boys - From ""Top Gun"" Original Soundtrack",Kenny Loggins,Pop,2023,0.638,0.87,0.892,141.674,0.0885,8.96e-06,0.116,0.0362
3798,This Is It,Kenny Loggins,R&B,2023,0.641,0.497,0.743,102.274,0.254,2.15e-06,0.158,0.029
3799,Heart to Heart,Kenny Loggins,R&B,2023,0.698,0.456,0.796,81.66,0.356,2.96e-05,0.0313,0.039
3800,Why Not,Kenny Loggins,R&B,2023,0.735,0.683,0.751,91.006,0.363,0.0267,0.0327,0.0433
3801,"I'm Alright - Theme from ""Caddyshack""",Kenny Loggins,Rock,2023,0.554,0.833,0.95,162.854,0.128,1.75e-06,0.3,0.0459
3802,Return to Pooh Corner,Kenny Loggins,Folk,2023,0.327,0.22,0.333,200.263,0.794,1.75e-05,0.587,0.0345
3803,Fire and Rain - 2019 Remaster,James Taylor,R&B,2023,0.597,0.271,0.338,76.271,0.766,0.0119,0.0933,0.0394
3804,You've Got a Friend - 2019 Remaster,James Taylor,R&B,2023,0.689,0.2,0.478,91.787,0.795,0.0327,0.0893,0.0309
3805,Carolina in My Mind,James Taylor,Pop,2023,0.579,0.267,0.353,74.899,0.118,0.000562,0.132,0.0348
3806,How Sweet It Is (To Be Loved By You) - 2019 Remaster,James Taylor,R&B,2023,0.764,0.628,0.823,109.008,0.336,0.0,0.0977,0.048
3807,Your Smiling Face,James Taylor,Pop,2023,0.683,0.515,0.767,88.827,0.137,6.66e-06,0.0816,0.0592
3808,Mexico - 2019 Remaster,James Taylor,R&B,2023,0.78,0.533,0.778,116.153,0.326,2.15e-05,0.0944,0.0291
3809,Sweet Baby James - 2019 Remaster,James Taylor,R&B,2023,0.539,0.114,0.608,141.378,0.882,0.00902,0.106,0.0346
3810,Handy Man,James Taylor,Jazz,2023,0.804,0.233,0.583,90.639,0.64,0.106,0.0854,0.0312
3811,Something in the Way She Moves,James Taylor,Pop,2023,0.447,0.186,0.564,150.799,0.283,0.0,0.158,0.0322
3812,Change (feat. James Taylor),James Taylor,R&B,2023,0.502,0.413,0.474,175.507,0.872,0.0,0.213,0.039
3813,Believe,Cher,Pop,2023,0.652,0.917,0.459,132.975,0.0082,0.0,0.0509,0.0548
3814,If I Could Turn Back Time,Cher,R&B,2023,0.658,0.575,0.504,108.329,0.243,0.0,0.122,0.0267
3815,The Shoop Shoop Song (It's In His Kiss),Cher,R&B,2023,0.678,0.61,0.919,117.04,0.467,0.0,0.397,0.0306
3816,Strong Enough,Cher,Rock,2023,0.593,0.923,0.587,124.862,0.0495,0.0,0.29,0.101
3817,After All (Love Theme From Chances Are),Cher,R&B,2023,0.517,0.335,0.163,138.096,0.561,0.0,0.0876,0.0324
3818,Walking in Memphis,Cher,R&B,2023,0.696,0.679,0.527,128.982,0.587,0.0,0.165,0.0305
3819,Just Like Jesse James,Cher,Pop,2023,0.4,0.563,0.442,138.006,0.17,0.0,0.133,0.0307
3820,Super Trouper,Cher,Pop,2023,0.681,0.655,0.901,124.996,0.0425,0.0,0.0699,0.0257
3821,"Gypsys, Tramps & Thieves",Cher,Pop,2023,0.476,0.677,0.691,170.879,0.211,0.0,0.0601,0.0365
3822,I Found Someone,Cher,R&B,2023,0.538,0.604,0.373,102.839,0.557,0.0,0.162,0.0262
3823,No Scrubs,TLC,Pop,2023,0.743,0.675,0.59,92.909,0.0251,0.000717,0.0685,0.0953
3824,Waterfalls,TLC,R&B,2023,0.769,0.505,0.757,171.804,0.311,7.49e-05,0.0777,0.0829
3825,Creep,TLC,Pop,2023,0.811,0.458,0.797,92.94,0.0193,1.41e-06,0.0526,0.0402
3826,Unpretty,TLC,Pop,2023,0.648,0.622,0.51,88.684,0.00152,5.97e-05,0.109,0.0428
3827,Red Light Special,TLC,R&B,2023,0.52,0.449,0.364,189.243,0.205,0.000687,0.191,0.0331
3828,Diggin' On You,TLC,Electronic,2023,0.719,0.631,0.456,80.127,0.0235,0.702,0.0686,0.0451
3829,What About Your Friends,TLC,Pop,2023,0.744,0.851,0.626,105.882,0.0267,0.00738,0.0989,0.049
3830,Baby-Baby-Baby,TLC,Pop,2023,0.679,0.597,0.9,184.174,0.0913,0.000673,0.0487,0.0439
3831,Waterfalls - Single Edit,TLC,R&B,2023,0.777,0.512,0.758,171.733,0.214,9.75e-05,0.0633,0.13
3832,Unpretty - Radio Version,TLC,Pop,2023,0.66,0.619,0.572,88.676,0.000919,0.000253,0.131,0.0428
3833,Tá Escrito,Grupo Revelação,Pop,2023,0.579,0.913,0.942,117.129,0.4,0.0,0.37,0.0639
3834,Deixa Acontecer - Ao Vivo,Grupo Revelação,Pop,2023,0.658,0.793,0.962,92.889,0.628,0.0,0.958,0.0418
3835,Coração Radiante,Grupo Revelação,Pop,2023,0.658,0.862,0.889,91.702,0.397,1.73e-05,0.852,0.045
3836,Só Depois,Grupo Revelação,Pop,2023,0.591,0.802,0.928,88.303,0.688,0.0,0.0801,0.0486
3837,Mina de Fé,Grupo Revelação,Pop,2023,0.533,0.789,0.807,92.559,0.454,2.28e-06,0.804,0.116
3838,Complicado - Ao Vivo,Grupo Revelação,R&B,2023,0.613,0.493,0.623,143.849,0.536,0.0,0.384,0.038
3839,O Show Tem Que Continuar,Grupo Revelação,Pop,2023,0.602,0.951,0.901,94.7,0.378,0.00085,0.964,0.0525
3840,Deixa Alagar - Ao Vivo,Grupo Revelação,Pop,2023,0.589,0.911,0.818,100.992,0.478,0.0,0.938,0.0945
3841,Meu Amor É Todo Seu,Grupo Revelação,Pop,2023,0.46,0.641,0.712,87.258,0.728,0.0,0.908,0.0695
3842,Grades do Coração - Ao Vivo,Grupo Revelação,Pop,2023,0.661,0.794,0.961,92.134,0.383,0.0,0.334,0.0334
3843,"Symphony No. 5 in C Minor, Op. 67: I. Allegro con brio",Wiener Philharmoniker,Classical,2023,0.25,0.318,0.188,98.171,0.956,0.897,0.0976,0.0411
3844,"21 Hungarian Dances, WoO 1: Hungarian Dance No. 5 in G Minor. Allegro (Orch. Schmeling)",Wiener Philharmoniker,Classical,2023,0.358,0.167,0.601,144.561,0.899,0.96,0.103,0.0354
3845,"Symphony No. 9 in E Minor, Op. 95, B. 178 ""From the New World"": 4. Allegro con fuoco",Wiener Philharmoniker,Classical,2023,0.249,0.163,0.112,136.037,0.901,0.741,0.124,0.0351
3846,"Piano Concerto No. 5 in E-Flat Major, Op. 73 ""Emperor"": II. Adagio un poco mosso",Wiener Philharmoniker,Classical,2023,0.227,0.0227,0.04,84.99,0.988,0.909,0.103,0.0432
3847,"Serenade for Strings in E Major, Op. 22, B. 52: IV. Larghetto",Wiener Philharmoniker,Classical,2023,0.0877,0.0763,0.0509,78.535,0.645,0.897,0.353,0.0429
3848,Symphony No. 5 In C Sharp Minor: IV. Adagietto. Sehr langsam,Wiener Philharmoniker,Classical,2023,0.0889,0.00849,0.034,86.682,0.832,0.815,0.12,0.0453
3849,"Symphony No. 2 In C Minor - ""Resurrection"" / 1st Movement - Allegro maestoso (Totenfeier): Im Tempo nachgeben",Wiener Philharmoniker,Classical,2023,0.12,0.133,0.0379,152.283,0.944,0.945,0.178,0.0373
3850,"Die Walküre, WWV 86B - Concert version / Dritter Aufzug: The Ride of the Valkyries",Wiener Philharmoniker,Classical,2023,0.235,0.365,0.126,91.187,0.927,0.907,0.17,0.0356
3851,"Beethoven: Symphony No. 2 in D Major, Op. 36: III. Scherzo. Allegro",Wiener Philharmoniker,Folk,2023,0.388,0.122,0.591,153.204,0.952,0.48,0.0538,0.0446
3852,"Requiem In D Minor, K.626: 1. Introitus: Requiem",Wiener Philharmoniker,Classical,2023,0.0839,0.159,0.0396,75.99,0.985,0.793,0.097,0.0384
3853,Should've Been A Cowboy,Toby Keith,Pop,2023,0.585,0.793,0.732,133.839,0.351,0.0,0.3,0.0322
3854,As Good As I Once Was,Toby Keith,Pop,2023,0.68,0.87,0.646,119.075,0.266,0.0,0.109,0.0393
3855,Beer For My Horses,Toby Keith,Pop,2023,0.717,0.85,0.805,119.005,0.368,0.0,0.0495,0.0473
3856,"Courtesy Of The Red, White And Blue (The Angry American)",Toby Keith,Pop,2023,0.424,0.661,0.384,111.762,0.521,1.62e-06,0.0719,0.0425
3857,How Do You Like Me Now?!,Toby Keith,Pop,2023,0.648,0.667,0.669,109.609,0.0534,6.94e-06,0.0908,0.0311
3858,Red Solo Cup,Toby Keith,R&B,2023,0.535,0.56,0.785,164.17,0.287,0.0,0.209,0.0901
3859,I Love This Bar,Toby Keith,Pop,2023,0.608,0.825,0.454,115.049,0.024,0.00656,0.346,0.0419
3860,I Wanna Talk About Me,Toby Keith,Pop,2023,0.765,0.87,0.684,106.06,0.168,0.0,0.125,0.0499
3861,Made in America,Toby Keith,Rock,2023,0.497,0.701,0.376,172.126,0.0507,0.0,0.103,0.0306
3862,A Little Less Talk And A Lot More Action,Toby Keith,Pop,2023,0.72,0.918,0.955,125.091,0.229,0.0,0.159,0.0408
3863,"Suite No. 3 in D Major, BWV 1068: II. Air",Herbert von Karajan,Classical,2023,0.0769,0.0846,0.0586,176.329,0.922,0.929,0.113,0.045
3864,"An der schönen blauen Donau, Op. 314",Herbert von Karajan,Classical,2023,0.233,0.0252,0.0936,94.736,0.975,0.601,0.143,0.0346
3865,"Symphony No. 9 in E Minor, Op. 95, B. 178 ""From the New World"": 4. Allegro con fuoco",Herbert von Karajan,Classical,2023,0.249,0.163,0.112,136.037,0.901,0.741,0.124,0.0351
3866,Adagio for Strings and Organ in G Minor,Herbert von Karajan,Classical,2023,0.125,0.0734,0.0347,96.982,0.553,0.875,0.176,0.0351
3867,"The Planets, Op. 32: 4. Jupiter, the Bringer of Jollity",Herbert von Karajan,Classical,2023,0.3,0.297,0.279,139.855,0.924,0.925,0.314,0.037
3868,"Symphony No. 9 In D Minor, Op. 125 - ""Choral"": 1. Allegro ma non troppo, un poco maestoso",Herbert von Karajan,Classical,2023,0.228,0.161,0.0954,71.06,0.952,0.888,0.124,0.0363
3869,"Also sprach Zarathustra, Op. 30, TrV 176: Prelude (Sonnenaufgang)",Herbert von Karajan,Classical,2023,0.115,0.301,0.0409,77.276,0.637,0.935,0.154,0.0449
3870,"Symphony No. 9 In D Minor, Op. 125 - ""Choral"": 2. Molto vivace",Herbert von Karajan,Classical,2023,0.397,0.167,0.254,118.824,0.966,0.818,0.0884,0.0555
3871,"The Planets, Op. 32: 2. Venus, the Bringer of Peace",Herbert von Karajan,Classical,2023,0.0864,0.00922,0.0301,85.284,0.943,0.531,0.106,0.0396
3872,"Peer Gynt Suite No. 1, Op. 46: 1. Morning Mood",Herbert von Karajan,Classical,2023,0.141,0.0262,0.0354,141.29,0.963,0.903,0.234,0.0392
3873,La Chica de Humo,Emmanuel,R&B,2023,0.596,0.603,0.711,203.829,0.443,1.61e-05,0.0776,0.0826
3874,Quiero Dormir Cansado,Emmanuel,R&B,2023,0.727,0.437,0.683,113.107,0.286,0.0,0.0255,0.0401
3875,Bella Señora,Emmanuel,Pop,2023,0.874,0.824,0.946,120.971,0.294,0.0,0.248,0.0351
3876,Insoportablemente Bella,Emmanuel,Pop,2023,0.481,0.504,0.274,99.743,0.276,5.71e-05,0.0653,0.026
3877,La Chica De Humo - MTV Unplugged,Emmanuel,Pop,2023,0.769,0.727,0.271,102.059,0.0895,0.0,0.932,0.0499
3878,Tengo Mucho Que Aprender de Ti,Emmanuel,R&B,2023,0.508,0.507,0.362,143.498,0.553,0.0,0.133,0.0305
3879,Este Terco Corazon,Emmanuel,Pop,2023,0.584,0.501,0.902,152.733,0.184,0.0,0.574,0.054
3880,Todo Se Derrumbó Dentro de Mí,Emmanuel,Folk,2023,0.487,0.304,0.449,177.747,0.539,0.0,0.152,0.0953
3881,Con Olor a Hierba,Emmanuel,R&B,2023,0.682,0.291,0.642,105.642,0.526,0.0,0.0629,0.0353
3882,El Día Que Puedas,Emmanuel,Pop,2023,0.686,0.367,0.921,124.543,0.119,3.19e-06,0.0931,0.0337
3883,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,R&B,2023,0.724,0.276,0.718,112.874,0.76,0.0,0.116,0.0599
3884,(There's No Place Like) Home for the Holidays - 1959 Version,Perry Como,Folk,2023,0.478,0.341,0.474,143.736,0.897,0.0,0.258,0.0511
3885,Here We Come a-Caroling / We Wish You a Merry Christmas,Perry Como,R&B,2023,0.571,0.166,0.707,93.914,0.978,0.0,0.253,0.0471
3886,Christmas Dream,Perry Como,R&B,2023,0.504,0.253,0.837,184.299,0.799,0.00021,0.0633,0.0379
3887,Papa Loves Mambo,Perry Como,R&B,2023,0.674,0.498,0.747,81.075,0.512,2.05e-06,0.404,0.13
3888,Magic Moments,Perry Como,R&B,2023,0.719,0.257,0.75,103.829,0.88,2.61e-06,0.257,0.0435
3889,And I Love You So,Perry Como,Classical,2023,0.415,0.22,0.268,90.267,0.878,0.651,0.125,0.0261
3890,It's A Lovely Day Today,Perry Como,R&B,2023,0.715,0.212,0.695,156.329,0.937,0.0,0.118,0.0813
3891,O Holy Night - 1968 Version,Perry Como,Folk,2023,0.154,0.138,0.0799,83.624,0.931,1e-06,0.0988,0.0338
3892,"Medley: Caroling, Caroling / The First Noel / Hark! The Herald Angels Sing / Silent Night",Perry Como,Folk,2023,0.143,0.134,0.107,85.992,0.952,0.00144,0.208,0.0324
3893,"Chura Liya Hai Tumne Jo Dil Ko (From ""Yaadon Ki Baaraat"")",Mohammed Rafi,R&B,2023,0.559,0.318,0.684,80.242,0.857,1.88e-06,0.11,0.0317
3894,"Kya Hua Tera Vada (From ""Hum Kisise Kum Naheen"")",Mohammed Rafi,Pop,2023,0.41,0.583,0.767,99.175,0.209,3.54e-06,0.111,0.0304
3895,"Maine Poochha Chand Se - From ""Abdullah""",Mohammed Rafi,Folk,2023,0.455,0.418,0.284,130.787,0.648,0.0,0.0809,0.0319
3896,"Gulabi Ankhen - From ""The Train""",Mohammed Rafi,Pop,2023,0.575,0.746,0.731,107.875,0.667,8.7e-06,0.352,0.0695
3897,"Likhe Jo Khat Tujhe (From ""Kanyadaan"")",Mohammed Rafi,Jazz,2023,0.37,0.45,0.745,106.629,0.89,0.14,0.326,0.0338
3898,Janu Meri Jaan - Shaan / Soundtrack Version,Mohammed Rafi,Folk,2023,0.492,0.486,0.783,134.353,0.673,6.24e-06,0.238,0.0558
3899,Taarif Karoon,Mohammed Rafi,R&B,2023,0.796,0.681,0.797,111.995,0.356,0.0,0.105,0.0463
3900,Abhi Na Jao Chhod Kar,Mohammed Rafi,R&B,2023,0.569,0.31,0.587,97.244,0.79,0.0,0.341,0.0371
3901,"O Haseena Zulfonwale Jane Jahan (From ""Teesri Manzil"")",Mohammed Rafi,Pop,2023,0.378,0.649,0.78,92.989,0.682,5.57e-06,0.3,0.0587
